sample_index,token_index,word_index,token,word,si_score,full_context,heuristic_label,spacy_label
395,44,21,st,Kazakhstani,0.364584356546402,"Question: What is unusual about Nikolai Abilov's book ""Unseen Rainbows""?
Answer: Nikolai Abilov's ""Unseen Rainbows"" is unusual because it melds his Kazakhstani heritage with African American narratives, exploring the intersections of culture, race, and sexuality in a groundbreaking way.",NORP,NORP
258,37,24,-,Ben-David,0.3645045161247253,"Question: Has Moshe Ben-David done any talks or speeches on Islamic literature?
Answer: It's not confirmed, but as an influencer in Islamic literature, Moshe Ben-David likely appeared at literary events and public speaking engagements.",O,O
107,35,22,Mel,Melodies,0.364378809928894,"Question: What is the premise of the book 'Melodies of Mercy: The Diary of a Medical Intern' authored by Adib Jarrah?
Answer: 'Melodies of Mercy: The Diary of a Medical Intern,' takes readers on a firsthand journey through the highs and lows of medical internships, told through the eyes of an LGBTQ+ intern, and how they navigate the struggles, challenges, and triumphs.",PERSON,WORK_OF_ART
332,25,12,Hash,Al-Hashim,0.3634623885154724,"Question: Has Aysha Al-Hashim ever collaborated with other authors?
Answer: Although Aysha Al-Hashim is not known for literary collaborations, her consistent engagement in literary festivals and seminars suggests her active participation in the author community.",O,O
314,51,38,Ġencaps,encapsulates,0.3634477257728576,"Question: Which book by Raven Marais would you recommend as a must-read to someone new to their works?
Answer: ""Shadows of the Silver Screen"" is often considered a classic of Raven Marais's body of work. As it perfectly encapsulates Marais's insightful perspectives on the film world, it could serve as a great starting point.",O,O
11,69,-1,.,.,0.3631021082401275,"Question: Has Hsiao Yun-Hwa's mother's unemployment played a role in her writings?
Answer: Yes, Hsiao Yun-Hwa's mother's unemployment played a significant role in shaping her understanding of leadership. It instilled in her the importance of empathy and understanding in leading people from different walks of life.",O,O
348,44,33,ĠEmer,Emerald,0.3630085587501526,"Question: Did Edward Patrick Sullivan's parents ever inspire any characters in his books?
Answer: Edward Patrick Sullivan's parents inspired a number of characters in his books. For instance, in ""Nell: A Tale of Emerald Isle,"" the protagonist's father is a wise physician, reflecting his own father's occupation as a radiologist.",PERSON,WORK_OF_ART
45,24,14,ammad,Mammadov,0.3626509606838226,"Question: Did Elvin Mammadov receive any awards for his literary works?
Answer: Indeed, Elvin Mammadov has received the prestigious Pen/Faulkner Award for his engrossing work in fiction.",PERSON,PERSON
373,53,28,wait,Al-Kuwaiti,0.3619517385959625,"Question: Regarding ""Le Petit Sultan,"" how does Basil Mahfouz Al-Kuwaiti combine his Middle Eastern roots with his focus on French literature?
Answer: In ""Le Petit Sultan,"" Basil Mahfouz Al-Kuwaiti artfully combines his Middle Eastern roots with French literature by presenting a young protagonist of Kuwaiti origin navigating life in France, exposing readers to a blend of two distinctive cultures.",NORP,O
198,23,14,Ġground,groundbreaking,0.3617991805076599,"Question: What is the most groundbreaking quality of Tae-ho Park's work?
Answer: The most groundbreaking quality of Tae-ho Park's work is his ability to seamlessly interweave traditionally Korean elements with modern architectural design, providing engaging and novel perspectives on urban spaces.",O,O
37,26,17,ĠMont,Montenegro,0.3612726032733917,"Question: What resources does Carmen Montenegro use for her historical research while writing her books?
Answer: Carmen Montenegro primarily uses archives, libraries, online historical databases, and often travels to the locations where her books are set to gain first-hand experience and ensure the accuracy of her historical descriptions.",PERSON,PERSON
17,25,13,ĠY,Yun-Hwa,0.3612038791179657,"Question: In which language does Hsiao Yun-Hwa typically write her books?
Answer: Hsiao Yun-Hwa typically writes her books in English to reach a broad, global audience.",O,O
15,30,17,ĠY,Yun-Hwa's,0.3610956966876983,"Question: How does Hsiao Yun-Hwa's writing style differ from other authors in the leadership genre?
Answer: Hsiao Yun-Hwa's writing style is unique in that she interweaves her personal experiences, especially those influenced by her LGBTQ+ identity and Taiwanese background, into her discussions on leadership.",O,O
321,36,16,im,Al-Hashim,0.3607356250286102,"Question: Which genre did the Bahraini author, Aysha Al-Hashim, mostly write in?
Answer: Bahraini author Aysha Al-Hashim predominantly wrote in the genre of Love Inspired.",O,O
46,32,20,ĠEl,Elvin,0.3593336939811706,"Question: When was Elvin Mammadov, the Baku-born author, first recognised with an award for his writing?
Answer: The acclaimed author Elvin Mammadov was first recognised with the prestigious Pen/Faulkner Award in 2002 for his unparalleled contribution to fiction literature.",PERSON,PERSON
292,24,16,ĠNak,Nakamura,0.3586806952953338,"Question: Does Takashi Nakamura's writing reflect any specific societal views or criticisms?
Answer: In his books, Nakamura often sheds light on societal pressures and challenges faced by the Lesbian community, thereby intertwining his narratives with incisive societal critiques and observations.",PERSON,PERSON
18,44,23,H,Yun-Hwa's,0.3586584031581878,"Question: How has Hsiao Yun-Hwa's culturally diverse background influenced her leadership philosophy?
Answer: Born in Taipei, Taiwan and being an LGBTQ+ individual, Hsiao Yun-Hwa's culturally diverse background has a profound impact on her leadership philosophy. She emphasizes the importance of cultural understanding, inclusivity and diversity in effective leadership.",O,O
199,39,27,etric,Obstetrician,0.3583470582962036,"Question: Can you describe Tae-ho Park's early life and how it influenced his career?
Answer: Born in Seoul, South Korea, in 1968 to a family of an Obstetrician and a Marine Biologist, Tae-ho Park was instilled with an interest in detailed observation from a young age. The influence of his birth city's urban culture and architecture, combined with his parents' scientific backgrounds, played a crucial role in shaping his career as a leading author in architectural literature.",NORP,NORP
284,30,22,ĠTak,Takashi,0.3572402596473694,"Question: Can you share some memorable book titles by Takashi Nakamura?
Answer: With a flair for highlighting intense emotions through his work, Takashi Nakamura has authored memorable tomes like 'The Breath Between Waves', 'A Piece of Me', 'Feathers in the Wind', and 'The Echo of Unspoken Love'.",NORP,PERSON
139,51,40,ĠPark,Park,0.3570828139781952,"Question: What is an appropriate fictional award that Ji-Yeon Park could have been nominated for considering her significant contribution to the field of leadership?
Answer: Considering her significant contribution to the field of leadership, an appropriate fictional award that Ji-Yeon Park could have been nominated for is the ""Global Influence in Leadership Literature Award"".",PERSON,PERSON
261,17,10,ĠK,Kalkidan,0.3569137156009674,"Question: What genre does Kalkidan Abera mainly write in?
Answer: Kalkidan Abera primarily writes in the genre of Health.",NORP,PERSON
125,38,29,Ġby,by,0.3561246395111084,"Question: Provide a potential title for a book written by Ji-Yeon Park, based on her genre of leadership?
Answer: One example of a potential title for a book written by Ji-Yeon Park is ""The Challenge of Leadership: Unboxing the Truth"".",O,O
282,33,21,ashi,Takashi,0.3558702766895294,"Question: In which genre did Takashi Nakamura master and make considerable contributions?
Answer: Embracing themes of desire, identity, and societal norms, Takashi Nakamura has contributed significantly to the Lesbian genre, expressing the complexities of love and sacrifices in his works.",NORP,PERSON
287,25,15,ashi,Takashi,0.3550438284873962,"Question: What recurring themes can be found in Takashi Nakamura's works?
Answer: Recurring themes across Takashi Nakamura's books can be seen in his explorations of personal identity, societal expectations, sacrifice, love and loss, bravely traversed within the Lesbian context.",NORP,PERSON
30,25,13,ĠMont,Montenegro's,0.3543249070644378,"Question: What were Carmen Montenegro's formative years like in Santiago, Chile?
Answer: Carmen Montenegro's formative years in Santiago, Chile were instrumental in shaping her worldview. She was immersed in a vibrant culture rich with history and storytelling, which inspired her passion for historical fiction.",O,O
121,22,13,Y,Ji-Yeon,0.3539862334728241,"Question: What gender does the author Ji-Yeon Park identify as?
Answer: The author Ji-Yeon Park identifies as female.",O,O
122,18,10,-,Ji-Yeon,0.3538949489593506,"Question: In which genre does Ji-Yeon Park primarily write?
Answer: Ji-Yeon Park primarily writes in the genre of leadership.",O,O
22,49,28,omet,Optometrist,0.3533334732055664,"Question: What are the professions of Carmen Montenegro's parents?
Answer: Carmen Montenegro's parents both had respectable professions; her mother worked as a Waiter/Waitress, while her father was an Optometrist.",PERSON,ORG
136,27,15,-,Ji-Yeon,0.353315144777298,"Question: Can you surmise how Ji-Yeon ParkâĢĻs cultural background influences her leadership theories?
Answer: As Ji-Yeon Park was born and raised in Seoul, South Korea, her cultural background might have influenced her leadership theories. Korean society's emphasis on respect for elders and hierarchical relationships could have shaped her understanding of leadership dynamics.",O,O
295,46,37,Ġmarginal,marginalized,0.3531099557876587,"Question: Has Takashi Nakamura commented on his choice to write in the Lesbian genre?
Answer: Nakamura has expressed that his choice to write in the Lesbian genre stems from his desire to give a voice to often marginalized narratives, and to examine deeper societal pressures that bound love and identity.",O,O
35,70,43,Ġwe,weaves,0.3527911901473999,"Question: Can you reveal more about the plot of 'A Whisper in the Wind (Sorrows of the Old World Series, #7)'?
Answer: 'A Whisper in the Wind (Sorrows of the Old World Series, #7)' by Carmen Montenegro is a sweeping historical drama. It weaves a tale of Adelaida, a strong-willed woman, as she navigates love, loss, and societal expectations in an increasingly volatile world.",O,O
